INFO 2026-05-05 21:13:50,205 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:13:52,466 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2026-05-05 21:13:52,471 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 21:13:52,507 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:13:53,196 basehttp "GET /login/?role=user HTTP/1.1" 200 13653
INFO 2026-05-05 21:13:53,235 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:05,595 basehttp "POST /login/?role=user HTTP/1.1" 302 0
INFO 2026-05-05 21:14:05,645 basehttp "GET /dashboard/ HTTP/1.1" 200 44134
INFO 2026-05-05 21:14:05,701 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:09,165 basehttp "GET /dashboard/?mine_only=1 HTTP/1.1" 200 45096
INFO 2026-05-05 21:14:09,213 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:12,929 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2026-05-05 21:14:12,935 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 21:14:12,967 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:13,548 basehttp "GET /login/?role=user HTTP/1.1" 200 13653
INFO 2026-05-05 21:14:13,581 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:20,155 basehttp "POST /login/?role=user HTTP/1.1" 302 0
INFO 2026-05-05 21:14:20,208 basehttp "GET /dashboard/ HTTP/1.1" 200 46279
INFO 2026-05-05 21:14:20,265 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:23,459 basehttp "GET /notifications/ HTTP/1.1" 200 37795
INFO 2026-05-05 21:14:23,504 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:26,268 basehttp "POST /notifications/1/read/ HTTP/1.1" 302 0
INFO 2026-05-05 21:14:26,305 basehttp "GET /notifications/?filter=all HTTP/1.1" 200 36159
INFO 2026-05-05 21:14:26,346 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:31,845 basehttp "GET /my-tickets/ HTTP/1.1" 200 38544
INFO 2026-05-05 21:14:31,935 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:37,197 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2026-05-05 21:14:37,203 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 21:14:37,239 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:14:38,244 basehttp "GET /login/?role=user HTTP/1.1" 200 13653
INFO 2026-05-05 21:14:38,277 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:16:26,743 basehttp "POST /login/?role=user HTTP/1.1" 200 13670
INFO 2026-05-05 21:16:26,779 basehttp "GET /favicon.ico HTTP/1.1" 204 0
ERROR 2026-05-05 21:18:12,333 log Internal Server Error: /password-reset/
Traceback (most recent call last):
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\core\handlers\base.py", line 220, in _get_response
    response = response.render()
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\response.py", line 114, in render
    self.content = self.rendered_content
                   ^^^^^^^^^^^^^^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\response.py", line 92, in rendered_content
    return template.render(context, self._request)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
           ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\base.py", line 175, in render
    return self._render(context)
           ~~~~~~~~~~~~^^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\test\utils.py", line 111, in instrumented_test_render
    template_rendered.send(sender=self, template=self, context=context)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\dispatch\dispatcher.py", line 177, in send
    (receiver, receiver(signal=self, sender=sender, **named))
               ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\test\client.py", line 267, in store_rendered_templates
    store["context"].append(copy(context))
                            ~~~~^^^^^^^^^
  File "C:\Program Files\Python314\Lib\copy.py", line 82, in copy
    return copier(x)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\context.py", line 158, in __copy__
    duplicate = super().__copy__()
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\context.py", line 39, in __copy__
    duplicate.dicts = self.dicts[:]
    ^^^^^^^^^^^^^^^
AttributeError: 'super' object has no attribute 'dicts' and no __dict__ for setting new attributes
ERROR 2026-05-05 21:18:12,694 log Internal Server Error: /password-reset/
Traceback (most recent call last):
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\views\generic\base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "H:\DjangoHelpdeskProject\DjangoProject\myapp\views.py", line 653, in dispatch
    return super().dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\utils\decorators.py", line 46, in _wrapper
    return bound_method(*args, **kwargs)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\utils\decorators.py", line 134, in _wrapper_view
    response = view_func(request, *args, **kwargs)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\contrib\auth\views.py", line 242, in dispatch
    return super().dispatch(*args, **kwargs)
           ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\views\generic\base.py", line 144, in dispatch
    return handler(request, *args, **kwargs)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\views\generic\edit.py", line 153, in post
    return self.form_valid(form)
           ~~~~~~~~~~~~~~~^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\contrib\auth\views.py", line 255, in form_valid
    form.save(**opts)
    ~~~~~~~~~^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\contrib\auth\forms.py", line 383, in save
    self.send_mail(
    ~~~~~~~~~~~~~~^
        subject_template_name,
        ^^^^^^^^^^^^^^^^^^^^^^
    ...<4 lines>...
        html_email_template_name=html_email_template_name,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\contrib\auth\forms.py", line 309, in send_mail
    subject = loader.render_to_string(subject_template_name, context)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
